x	y	z	Toll Like Receptor 3 (TLR3) Cascade
221	262	36	1
224	262	36	1
229	262	36	1
230	262	36	1
231	262	36	1
238	262	36	1
240	262	36	1
242	262	36	1
189	263	36	2
193	263	36	1
210	263	36	3
211	263	36	1
218	263	36	2
222	263	36	1
225	263	36	1
226	263	36	1
227	263	36	1
233	263	36	1
234	263	36	1
235	263	36	1
237	263	36	1
239	263	36	2
240	263	36	1
242	263	36	2
245	263	36	1
186	264	36	1
188	264	36	1
206	264	36	2
210	264	36	2
214	264	36	1
215	264	36	1
217	264	36	1
220	264	36	2
222	264	36	1
231	264	36	3
234	264	36	2
239	264	36	2
246	264	36	3
249	264	36	1
250	264	36	1
185	265	36	1
189	265	36	1
196	265	36	1
207	265	36	3
208	265	36	2
209	265	36	1
211	265	36	2
215	265	36	1
222	265	36	1
224	265	36	3
226	265	36	1
230	265	36	2
231	265	36	1
232	265	36	2
234	265	36	1
237	265	36	1
240	265	36	1
243	265	36	1
246	265	36	2
247	265	36	2
187	266	36	2
188	266	36	2
189	266	36	2
191	266	36	1
193	266	36	2
195	266	36	3
196	266	36	2
205	266	36	1
208	266	36	1
215	266	36	2
216	266	36	2
217	266	36	1
219	266	36	2
223	266	36	2
230	266	36	2
231	266	36	2
233	266	36	1
243	266	36	2
244	266	36	1
248	266	36	1
186	267	36	1
189	267	36	1
192	267	36	1
194	267	36	2
196	267	36	1
202	267	36	1
211	267	36	1
212	267	36	1
216	267	36	1
221	267	36	2
229	267	36	2
232	267	36	2
236	267	36	1
239	267	36	2
242	267	36	1
194	268	36	1
195	268	36	2
197	268	36	2
205	268	36	3
206	268	36	1
210	268	36	1
215	268	36	2
219	268	36	2
222	268	36	1
223	268	36	1
233	268	36	2
237	268	36	1
238	268	36	1
240	268	36	1
247	268	36	1
250	268	36	1
186	269	36	1
188	269	36	1
193	269	36	1
211	269	36	1
213	269	36	2
216	269	36	1
217	269	36	1
222	269	36	1
225	269	36	1
229	269	36	1
236	269	36	1
238	269	36	1
240	269	36	1
248	269	36	3
172	270	36	1
189	270	36	1
192	270	36	1
193	270	36	1
195	270	36	1
196	270	36	1
203	270	36	2
206	270	36	1
212	270	36	2
214	270	36	2
216	270	36	2
217	270	36	1
221	270	36	2
230	270	36	1
235	270	36	2
238	270	36	3
240	270	36	1
181	271	36	1
188	271	36	2
192	271	36	1
206	271	36	1
211	271	36	1
213	271	36	3
214	271	36	1
215	271	36	1
216	271	36	1
217	271	36	2
220	271	36	1
223	271	36	2
233	271	36	1
236	271	36	1
238	271	36	2
248	271	36	1
177	272	36	1
190	272	36	1
193	272	36	2
197	272	36	1
213	272	36	2
215	272	36	1
217	272	36	1
219	272	36	1
222	272	36	1
231	272	36	2
233	272	36	1
236	272	36	1
240	272	36	2
178	273	36	1
181	273	36	2
190	273	36	1
191	273	36	1
204	273	36	1
207	273	36	2
208	273	36	2
209	273	36	1
211	273	36	1
216	273	36	1
236	273	36	1
178	274	36	2
188	274	36	1
201	274	36	1
203	274	36	1
205	274	36	1
212	274	36	1
214	274	36	1
216	274	36	1
217	274	36	1
218	274	36	1
221	274	36	2
233	274	36	2
236	274	36	1
184	275	36	2
205	275	36	1
206	275	36	2
207	275	36	2
208	275	36	1
210	275	36	2
211	275	36	1
212	275	36	1
216	275	36	1
217	275	36	2
219	275	36	1
231	275	36	2
177	276	36	1
181	276	36	1
186	276	36	1
203	276	36	1
206	276	36	1
207	276	36	1
215	276	36	1
219	276	36	1
220	276	36	1
240	276	36	2
241	276	36	1
175	277	36	1
189	277	36	1
205	277	36	1
206	277	36	3
207	277	36	1
208	277	36	2
209	277	36	2
211	277	36	1
213	277	36	1
220	277	36	1
223	277	36	1
226	277	36	1
232	277	36	2
234	277	36	2
181	278	36	2
188	278	36	1
201	278	36	2
204	278	36	2
205	278	36	1
207	278	36	1
211	278	36	3
218	278	36	1
231	278	36	1
239	278	36	2
179	279	36	3
187	279	36	2
192	279	36	3
193	279	36	2
201	279	36	1
204	279	36	1
206	279	36	1
208	279	36	1
211	279	36	1
212	279	36	2
215	279	36	1
219	279	36	1
220	279	36	1
223	279	36	1
234	279	36	1
174	280	36	1
180	280	36	1
192	280	36	1
193	280	36	2
199	280	36	3
204	280	36	2
206	280	36	3
207	280	36	2
211	280	36	1
212	280	36	2
214	280	36	2
215	280	36	1
224	280	36	1
226	280	36	1
234	280	36	1
173	281	36	4
190	281	36	1
191	281	36	1
200	281	36	2
204	281	36	1
206	281	36	1
207	281	36	1
208	281	36	1
211	281	36	1
212	281	36	1
213	281	36	1
214	281	36	2
221	281	36	1
224	281	36	2
172	282	36	2
175	282	36	1
190	282	36	1
191	282	36	1
201	282	36	1
205	282	36	3
208	282	36	2
209	282	36	1
212	282	36	2
213	282	36	3
214	282	36	1
215	282	36	1
221	282	36	1
231	282	36	3
232	282	36	1
181	283	36	1
187	283	36	1
207	283	36	1
208	283	36	1
209	283	36	1
210	283	36	1
212	283	36	1
214	283	36	3
215	283	36	2
218	283	36	2
222	283	36	1
227	283	36	2
231	283	36	1
239	283	36	1
240	283	36	1
176	284	36	1
177	284	36	1
179	284	36	1
199	284	36	1
201	284	36	1
202	284	36	1
203	284	36	1
205	284	36	1
206	284	36	2
209	284	36	2
211	284	36	1
215	284	36	2
219	284	36	1
220	284	36	2
225	284	36	1
232	284	36	2
233	284	36	1
239	284	36	3
240	284	36	1
242	284	36	2
245	284	36	1
176	285	36	1
191	285	36	3
199	285	36	1
201	285	36	2
204	285	36	1
205	285	36	2
207	285	36	1
208	285	36	1
210	285	36	2
217	285	36	2
220	285	36	1
221	285	36	2
223	285	36	1
224	285	36	1
226	285	36	1
234	285	36	1
235	285	36	1
236	285	36	1
237	285	36	1
238	285	36	1
243	285	36	2
244	285	36	1
245	285	36	1
247	285	36	1
189	286	36	1
201	286	36	1
202	286	36	2
203	286	36	1
204	286	36	1
205	286	36	1
207	286	36	2
208	286	36	1
211	286	36	1
216	286	36	1
218	286	36	1
225	286	36	1
227	286	36	1
228	286	36	1
231	286	36	1
234	286	36	1
235	286	36	1
239	286	36	2
240	286	36	2
242	286	36	2
244	286	36	1
185	287	36	1
190	287	36	3
191	287	36	1
198	287	36	1
202	287	36	1
203	287	36	1
208	287	36	2
222	287	36	2
226	287	36	2
227	287	36	1
228	287	36	1
230	287	36	2
239	287	36	4
241	287	36	1
243	287	36	1
244	287	36	2
248	287	36	1
176	288	36	2
184	288	36	2
188	288	36	1
192	288	36	1
202	288	36	1
203	288	36	2
204	288	36	2
206	288	36	1
210	288	36	2
219	288	36	3
221	288	36	1
224	288	36	1
229	288	36	2
230	288	36	1
231	288	36	1
233	288	36	1
237	288	36	2
239	288	36	2
240	288	36	2
242	288	36	1
243	288	36	5
184	289	36	1
187	289	36	2
193	289	36	1
195	289	36	2
198	289	36	1
200	289	36	2
201	289	36	1
203	289	36	4
219	289	36	1
231	289	36	1
233	289	36	1
234	289	36	2
235	289	36	2
239	289	36	1
240	289	36	1
242	289	36	2
243	289	36	1
244	289	36	2
187	290	36	1
198	290	36	1
200	290	36	3
201	290	36	2
202	290	36	1
225	290	36	1
237	290	36	2
239	290	36	1
240	290	36	2
241	290	36	1
242	290	36	1
243	290	36	2
247	290	36	1
186	291	36	1
194	291	36	1
196	291	36	1
197	291	36	1
203	291	36	3
204	291	36	1
221	291	36	1
224	291	36	2
231	291	36	1
232	291	36	1
233	291	36	1
234	291	36	1
237	291	36	1
238	291	36	2
240	291	36	2
241	291	36	1
245	291	36	2
174	292	36	2
187	292	36	3
189	292	36	1
194	292	36	1
200	292	36	1
202	292	36	1
203	292	36	1
204	292	36	1
206	292	36	1
208	292	36	2
219	292	36	1
220	292	36	1
221	292	36	2
223	292	36	1
225	292	36	2
230	292	36	1
232	292	36	3
233	292	36	2
235	292	36	1
238	292	36	1
239	292	36	2
242	292	36	1
182	293	36	2
188	293	36	1
197	293	36	2
199	293	36	1
201	293	36	2
202	293	36	1
223	293	36	1
224	293	36	2
229	293	36	2
232	293	36	1
234	293	36	1
236	293	36	3
237	293	36	1
239	293	36	3
240	293	36	4
241	293	36	2
242	293	36	1
188	294	36	1
190	294	36	1
199	294	36	1
201	294	36	2
202	294	36	1
225	294	36	1
227	294	36	1
228	294	36	2
230	294	36	2
231	294	36	1
232	294	36	1
233	294	36	1
234	294	36	3
235	294	36	1
237	294	36	1
241	294	36	1
244	294	36	1
201	295	36	1
202	295	36	1
218	295	36	2
220	295	36	2
223	295	36	2
225	295	36	1
230	295	36	1
231	295	36	1
232	295	36	1
234	295	36	1
235	295	36	1
237	295	36	2
240	295	36	1
241	295	36	1
244	295	36	1
245	295	36	1
194	296	36	2
199	296	36	1
202	296	36	1
222	296	36	1
228	296	36	1
237	296	36	2
239	296	36	1
243	296	36	2
198	297	36	3
199	297	36	2
204	297	36	1
205	297	36	1
217	297	36	1
230	297	36	1
232	297	36	1
235	297	36	2
236	297	36	2
239	297	36	1
241	297	36	1
242	297	36	1
244	297	36	1
245	297	36	1
201	298	36	2
202	298	36	4
229	298	36	2
230	298	36	1
234	298	36	5
239	298	36	1
240	298	36	1
241	298	36	1
244	298	36	1
245	298	36	1
200	299	36	2
204	299	36	1
228	299	36	2
230	299	36	1
232	299	36	1
233	299	36	2
236	299	36	1
242	299	36	2
244	299	36	1
245	299	36	1
230	300	36	1
233	300	36	1
237	300	36	4
241	300	36	2
244	300	36	1
245	300	36	2
198	301	36	1
223	301	36	2
225	301	36	1
226	301	36	1
228	301	36	2
232	301	36	2
234	301	36	3
235	301	36	1
236	301	36	1
240	301	36	2
245	301	36	2
223	302	36	1
225	302	36	2
226	302	36	1
227	302	36	1
229	302	36	3
231	302	36	1
237	302	36	4
243	302	36	2
225	303	36	2
226	303	36	2
227	303	36	1
228	303	36	2
232	303	36	2
234	303	36	2
235	303	36	2
236	303	36	2
241	303	36	1
223	304	36	1
225	304	36	2
227	304	36	1
232	304	36	3
233	304	36	1
235	304	36	1
199	305	36	1
223	305	36	3
226	305	36	1
228	305	36	1
229	305	36	1
234	305	36	1
222	306	36	1
223	306	36	1
224	306	36	1
228	306	36	1
235	306	36	1
239	306	36	2
241	306	36	1
242	306	36	2
244	306	36	2
194	307	36	2
222	307	36	1
223	307	36	2
224	307	36	1
234	307	36	1
235	307	36	2
243	307	36	1
222	308	36	1
223	308	36	3
224	308	36	1
227	308	36	1
237	308	36	1
239	308	36	1
241	308	36	3
243	308	36	1
223	309	36	3
225	309	36	3
227	309	36	4
228	309	36	2
229	309	36	1
232	309	36	2
234	309	36	1
216	310	36	2
222	310	36	1
224	310	36	1
226	310	36	1
227	310	36	2
231	310	36	2
234	310	36	4
236	310	36	1
240	310	36	1
213	311	36	2
221	311	36	1
222	311	36	1
223	311	36	1
225	311	36	3
228	311	36	1
229	311	36	2
230	311	36	1
232	311	36	2
233	311	36	2
238	311	36	2
242	311	36	1
216	312	36	1
218	312	36	1
221	312	36	1
225	312	36	1
226	312	36	1
230	312	36	2
232	312	36	1
233	312	36	1
240	312	36	1
244	312	36	2
216	313	36	1
217	313	36	1
226	313	36	2
229	313	36	2
230	313	36	1
231	313	36	1
232	313	36	1
235	313	36	1
232	314	36	1
236	314	36	2
242	314	36	1
220	315	36	2
228	315	36	1
230	315	36	2
236	315	36	2
238	315	36	2
242	315	36	2
243	315	36	1
228	316	36	3
231	316	36	2
232	316	36	3
236	316	36	2
242	316	36	1
232	317	36	1
235	317	36	1
233	318	36	3
235	318	36	3
237	318	36	2
240	318	36	3
231	319	36	2
232	319	36	2
236	319	36	2
238	319	36	1
239	319	36	2
227	258	37	1
226	260	37	2
227	260	37	1
230	260	37	2
235	260	37	2
242	260	37	1
217	261	37	2
226	261	37	2
228	261	37	1
230	261	37	1
216	262	37	2
224	262	37	1
227	262	37	1
229	262	37	1
230	262	37	1
231	262	37	1
232	262	37	1
222	263	37	1
231	263	37	2
189	264	37	1
211	264	37	1
215	264	37	1
224	264	37	2
229	264	37	1
231	264	37	2
236	264	37	1
207	265	37	1
228	265	37	1
246	265	37	1
188	266	37	1
215	266	37	1
230	266	37	1
243	266	37	1
183	267	37	1
188	267	37	3
189	267	37	1
193	267	37	2
219	267	37	1
233	267	37	4
236	267	37	1
238	267	37	2
239	267	37	3
241	267	37	2
193	268	37	4
211	268	37	1
217	268	37	2
219	268	37	2
238	268	37	1
240	268	37	2
241	268	37	1
194	269	37	1
204	269	37	1
218	269	37	3
236	269	37	1
239	269	37	1
188	270	37	1
190	270	37	1
196	270	37	1
216	270	37	2
217	270	37	1
235	270	37	1
237	270	37	1
187	271	37	1
192	271	37	3
194	271	37	2
195	271	37	1
219	271	37	2
220	271	37	1
221	271	37	2
207	272	37	1
213	272	37	1
214	272	37	1
215	272	37	1
216	272	37	1
208	273	37	1
209	273	37	1
214	273	37	1
216	273	37	1
219	273	37	2
208	274	37	4
210	274	37	3
215	274	37	1
216	274	37	2
231	274	37	1
208	275	37	1
212	275	37	1
213	275	37	1
215	275	37	1
216	275	37	1
219	275	37	1
207	276	37	1
211	276	37	1
188	277	37	1
204	277	37	1
210	277	37	2
211	277	37	1
218	277	37	2
220	277	37	1
181	278	37	1
205	278	37	1
206	278	37	1
212	278	37	4
214	278	37	1
175	279	37	4
191	279	37	1
195	279	37	2
206	279	37	1
212	279	37	2
215	279	37	2
216	279	37	1
217	279	37	1
231	279	37	1
192	280	37	1
208	280	37	1
209	280	37	2
210	280	37	1
212	280	37	1
215	280	37	1
175	281	37	1
189	281	37	1
210	281	37	1
212	281	37	1
189	282	37	1
192	282	37	1
211	282	37	1
213	282	37	1
219	282	37	1
221	282	37	1
189	283	37	1
204	283	37	2
207	283	37	1
227	283	37	1
228	283	37	2
230	283	37	1
202	284	37	1
203	284	37	1
206	284	37	1
212	284	37	2
237	284	37	1
186	285	37	1
187	285	37	1
202	285	37	3
206	285	37	1
233	285	37	1
239	285	37	2
241	285	37	2
187	286	37	1
200	286	37	1
203	286	37	1
206	286	37	1
207	286	37	4
211	286	37	1
220	286	37	1
225	286	37	2
226	286	37	1
232	286	37	1
187	287	37	2
188	287	37	2
191	287	37	2
202	287	37	1
204	287	37	1
207	287	37	1
208	287	37	2
219	287	37	1
220	287	37	2
221	287	37	1
222	287	37	1
231	287	37	1
233	287	37	1
234	287	37	1
236	287	37	1
237	287	37	1
238	287	37	2
239	287	37	1
240	287	37	1
186	288	37	1
190	288	37	2
192	288	37	1
193	288	37	2
196	288	37	2
201	288	37	1
202	288	37	1
204	288	37	1
205	288	37	1
224	288	37	1
232	288	37	1
234	288	37	2
236	288	37	1
237	288	37	1
241	288	37	1
195	289	37	1
200	289	37	2
201	289	37	1
202	289	37	1
208	289	37	3
219	289	37	2
221	289	37	1
224	289	37	1
230	289	37	2
232	289	37	1
234	289	37	1
235	289	37	2
236	289	37	1
237	289	37	2
239	289	37	1
186	290	37	1
195	290	37	1
197	290	37	1
199	290	37	2
202	290	37	1
204	290	37	2
206	290	37	1
222	290	37	1
230	290	37	1
232	290	37	2
234	290	37	1
237	290	37	1
243	290	37	2
195	291	37	1
203	291	37	1
204	291	37	1
221	291	37	1
224	291	37	1
229	291	37	2
233	291	37	1
234	291	37	1
236	291	37	1
238	291	37	1
200	292	37	2
203	292	37	2
204	292	37	1
225	292	37	1
226	292	37	1
233	292	37	2
234	292	37	1
236	292	37	2
238	292	37	1
242	292	37	1
190	293	37	2
197	293	37	2
199	293	37	1
202	293	37	1
205	293	37	1
207	293	37	1
223	293	37	2
226	293	37	2
240	293	37	2
201	294	37	2
204	294	37	1
223	294	37	2
228	294	37	1
230	294	37	1
233	294	37	2
234	294	37	2
235	294	37	1
237	294	37	3
239	294	37	1
240	294	37	1
242	294	37	1
197	295	37	1
202	295	37	1
203	295	37	1
229	295	37	1
236	295	37	1
237	295	37	1
241	295	37	2
243	295	37	2
244	295	37	3
245	295	37	1
198	296	37	4
199	296	37	2
200	296	37	1
201	296	37	1
205	296	37	1
217	296	37	1
222	296	37	3
225	296	37	1
228	296	37	1
229	296	37	2
234	296	37	2
237	296	37	2
239	296	37	1
240	296	37	1
243	296	37	1
244	296	37	1
245	296	37	2
194	297	37	1
198	297	37	1
204	297	37	2
218	297	37	1
230	297	37	1
231	297	37	1
232	297	37	1
235	297	37	2
239	297	37	1
241	297	37	1
243	297	37	1
244	297	37	1
199	298	37	1
202	298	37	1
231	298	37	1
238	298	37	2
243	298	37	1
244	298	37	1
232	299	37	2
241	299	37	1
243	299	37	1
244	299	37	1
245	299	37	1
225	300	37	3
227	300	37	1
229	300	37	1
231	300	37	1
236	300	37	1
239	300	37	1
240	300	37	1
241	300	37	2
242	300	37	2
230	301	37	3
232	301	37	1
233	301	37	2
242	301	37	1
232	302	37	1
233	302	37	1
236	302	37	2
244	302	37	1
230	303	37	2
236	303	37	2
227	304	37	1
228	304	37	2
226	305	37	1
227	305	37	1
234	305	37	1
238	305	37	1
242	305	37	1
224	306	37	1
234	306	37	1
239	307	37	1
241	307	37	1
223	308	37	1
224	308	37	1
225	308	37	1
226	308	37	1
235	308	37	2
241	308	37	1
243	308	37	2
220	309	37	1
224	309	37	1
226	309	37	1
227	309	37	2
216	310	37	2
217	310	37	2
227	310	37	1
228	310	37	1
214	311	37	1
216	311	37	1
219	311	37	1
221	311	37	1
224	311	37	1
225	311	37	1
226	311	37	3
227	311	37	1
228	311	37	1
232	311	37	1
234	311	37	1
237	311	37	1
225	312	37	2
228	312	37	1
229	312	37	1
230	312	37	2
231	312	37	4
232	312	37	1
236	312	37	1
242	312	37	1
216	313	37	2
217	313	37	1
218	313	37	1
221	313	37	1
227	313	37	1
229	313	37	1
236	313	37	3
237	313	37	1
219	314	37	1
221	314	37	1
228	314	37	1
229	314	37	1
232	314	37	1
234	314	37	1
237	314	37	2
238	314	37	2
242	314	37	2
229	315	37	1
230	315	37	1
236	315	37	3
239	315	37	1
237	316	37	2
238	316	37	3
240	316	37	1
241	316	37	2
211	317	37	2
230	317	37	1
235	317	37	2
237	317	37	1
232	318	37	3
236	318	37	5
237	318	37	2
237	319	37	1
238	319	37	1
228	320	37	2
231	322	37	1
226	259	38	1
226	260	38	2
225	261	38	1
227	261	38	4
238	261	38	1
224	262	38	3
225	262	38	2
227	262	38	1
238	262	38	2
232	263	38	2
219	264	38	1
223	264	38	2
231	264	38	1
232	264	38	2
237	265	38	1
211	266	38	1
217	266	38	1
229	266	38	2
237	266	38	1
193	267	38	1
213	268	38	1
187	269	38	2
194	269	38	2
209	269	38	1
211	269	38	2
240	269	38	2
192	270	38	1
193	270	38	2
211	270	38	1
218	270	38	1
232	270	38	1
211	271	38	1
217	271	38	1
218	271	38	1
193	272	38	2
203	272	38	1
211	272	38	1
215	272	38	1
218	272	38	1
201	273	38	2
208	273	38	1
214	273	38	1
215	273	38	2
217	273	38	2
209	274	38	2
211	274	38	2
212	274	38	1
215	274	38	2
216	274	38	2
217	274	38	3
240	274	38	1
189	275	38	2
208	276	38	2
213	276	38	2
219	276	38	1
194	277	38	1
205	277	38	4
207	277	38	3
209	277	38	2
210	277	38	1
211	277	38	1
212	277	38	1
215	277	38	2
219	277	38	1
220	277	38	1
206	278	38	1
209	278	38	1
211	278	38	2
212	278	38	1
215	278	38	1
217	278	38	2
218	278	38	1
221	278	38	1
222	278	38	1
230	278	38	1
206	279	38	2
208	279	38	2
210	279	38	1
211	279	38	1
212	279	38	1
218	279	38	1
220	279	38	2
208	280	38	1
209	280	38	1
210	280	38	1
211	280	38	1
221	280	38	2
191	281	38	1
192	281	38	1
208	281	38	2
211	281	38	3
215	281	38	2
216	281	38	1
189	282	38	1
192	282	38	1
193	282	38	2
208	282	38	2
210	282	38	1
212	282	38	1
213	282	38	2
222	282	38	1
223	282	38	1
210	283	38	1
214	283	38	1
216	283	38	2
217	283	38	1
229	283	38	1
185	284	38	1
201	284	38	1
214	284	38	1
222	284	38	1
188	285	38	1
191	285	38	2
193	285	38	1
195	285	38	1
204	285	38	1
205	285	38	3
208	285	38	2
216	285	38	1
232	285	38	1
188	286	38	2
196	286	38	1
204	286	38	2
205	286	38	3
208	286	38	1
216	286	38	1
237	286	38	3
188	287	38	2
193	287	38	1
195	287	38	2
198	287	38	1
202	287	38	1
205	287	38	3
207	287	38	1
217	287	38	1
222	287	38	1
232	287	38	2
187	288	38	2
188	288	38	2
189	288	38	1
190	288	38	2
193	288	38	1
197	288	38	1
205	288	38	4
206	288	38	1
207	288	38	2
209	288	38	2
219	288	38	1
220	288	38	1
224	288	38	3
235	288	38	2
236	288	38	1
185	289	38	1
189	289	38	2
192	289	38	2
200	289	38	1
201	289	38	1
204	289	38	1
219	289	38	1
223	289	38	2
191	290	38	1
193	290	38	2
199	290	38	1
200	290	38	1
203	290	38	1
206	290	38	1
207	290	38	1
211	290	38	2
218	290	38	1
224	290	38	2
237	290	38	1
238	290	38	1
189	291	38	2
191	291	38	1
192	291	38	1
197	291	38	2
207	291	38	1
211	291	38	2
214	291	38	3
220	291	38	2
222	291	38	1
232	291	38	3
233	291	38	1
238	291	38	1
189	292	38	1
192	292	38	1
206	292	38	1
207	292	38	3
208	292	38	2
211	292	38	3
213	292	38	1
221	292	38	1
223	292	38	1
229	292	38	1
236	292	38	1
237	292	38	1
238	292	38	1
239	292	38	1
240	292	38	2
198	293	38	1
217	293	38	1
218	293	38	2
220	293	38	1
223	293	38	2
224	293	38	1
225	293	38	1
230	293	38	2
231	293	38	4
233	293	38	2
238	293	38	2
240	293	38	1
199	294	38	2
204	294	38	1
205	294	38	1
206	294	38	1
211	294	38	2
217	294	38	1
221	294	38	1
225	294	38	1
226	294	38	3
228	294	38	2
234	294	38	1
236	294	38	1
237	294	38	2
239	294	38	1
242	294	38	1
198	295	38	1
203	295	38	2
204	295	38	1
207	295	38	1
218	295	38	2
225	295	38	2
230	295	38	2
231	295	38	2
232	295	38	3
233	295	38	1
234	295	38	1
235	295	38	1
237	295	38	1
238	295	38	1
244	295	38	1
200	296	38	1
201	296	38	1
202	296	38	1
205	296	38	1
207	296	38	1
221	296	38	1
222	296	38	1
232	296	38	1
234	296	38	1
235	296	38	2
236	296	38	1
240	296	38	1
242	296	38	1
243	296	38	1
195	297	38	1
205	297	38	1
226	297	38	1
229	297	38	1
233	297	38	4
234	297	38	1
237	297	38	1
239	297	38	2
242	297	38	1
243	297	38	2
244	297	38	1
216	298	38	1
225	298	38	3
227	298	38	2
228	298	38	1
230	298	38	1
231	298	38	1
233	298	38	1
234	298	38	1
240	298	38	2
243	298	38	2
203	299	38	2
204	299	38	2
226	299	38	1
228	299	38	1
235	299	38	1
237	299	38	1
241	299	38	2
242	299	38	1
204	300	38	2
218	300	38	2
228	300	38	1
230	300	38	1
231	300	38	1
233	300	38	1
239	300	38	1
241	300	38	2
227	301	38	2
229	301	38	2
233	301	38	2
235	301	38	1
236	301	38	1
239	301	38	1
227	302	38	1
228	302	38	2
232	302	38	1
233	302	38	2
235	302	38	1
239	302	38	1
245	302	38	3
228	303	38	3
233	303	38	1
234	303	38	1
227	304	38	1
228	304	38	1
229	304	38	2
230	304	38	1
231	304	38	1
232	304	38	1
233	304	38	2
234	304	38	1
244	304	38	1
245	304	38	5
246	304	38	1
227	305	38	1
230	305	38	2
232	305	38	2
233	305	38	5
234	305	38	1
235	305	38	2
241	305	38	2
245	305	38	1
226	306	38	1
227	306	38	1
229	306	38	1
236	306	38	1
242	306	38	1
223	307	38	2
225	307	38	1
226	307	38	1
227	307	38	1
234	307	38	2
237	307	38	1
241	307	38	1
243	307	38	3
244	307	38	3
246	307	38	2
222	308	38	1
235	308	38	1
239	308	38	1
242	308	38	2
243	308	38	2
206	309	38	3
222	309	38	1
223	309	38	1
225	309	38	2
226	309	38	1
241	309	38	3
242	309	38	1
243	309	38	2
244	309	38	2
217	310	38	3
220	310	38	2
221	310	38	1
222	310	38	1
223	310	38	2
224	310	38	1
225	310	38	1
226	310	38	1
227	310	38	1
228	310	38	3
229	310	38	1
230	310	38	1
232	310	38	1
233	310	38	1
241	310	38	1
217	311	38	1
218	311	38	1
219	311	38	1
220	311	38	2
224	311	38	1
225	311	38	1
228	311	38	1
231	311	38	5
237	311	38	1
218	312	38	3
219	312	38	2
220	312	38	1
222	312	38	1
223	312	38	2
226	312	38	4
228	312	38	1
230	312	38	1
231	312	38	1
234	312	38	1
240	312	38	1
241	312	38	1
216	313	38	1
218	313	38	2
222	313	38	3
223	313	38	1
228	313	38	1
229	313	38	1
234	313	38	1
241	313	38	1
242	313	38	1
244	313	38	1
245	313	38	2
200	314	38	1
226	314	38	1
232	314	38	1
238	314	38	2
241	314	38	2
242	314	38	2
211	315	38	1
213	315	38	2
214	315	38	1
220	315	38	1
223	315	38	2
226	315	38	4
227	315	38	1
229	315	38	1
230	315	38	2
237	315	38	1
238	315	38	1
239	315	38	1
241	315	38	1
225	316	38	2
226	316	38	2
228	316	38	1
238	316	38	1
214	317	38	2
219	317	38	3
221	317	38	1
227	317	38	1
230	317	38	1
232	317	38	1
238	317	38	2
239	317	38	2
240	317	38	2
220	318	38	2
230	318	38	1
233	318	38	1
235	318	38	1
236	318	38	1
237	318	38	1
240	318	38	3
241	318	38	1
243	318	38	2
218	319	38	1
231	319	38	1
234	319	38	2
237	319	38	1
238	319	38	1
232	320	38	1
229	321	38	2
231	321	38	1
233	321	38	3
220	322	38	2
233	322	38	1
219	323	38	1
232	323	38	2
235	323	38	2
233	324	38	1
215	265	39	1
191	268	39	1
217	268	39	1
219	269	39	3
192	270	39	5
195	270	39	1
201	270	39	6
216	270	39	1
218	271	39	1
189	273	39	3
214	273	39	1
215	273	39	2
214	274	39	2
212	275	39	1
216	275	39	1
218	276	39	1
204	277	39	1
212	277	39	1
213	277	39	1
214	277	39	1
201	278	39	2
210	278	39	1
214	278	39	1
216	278	39	1
221	278	39	2
212	279	39	1
215	279	39	2
218	280	39	1
204	281	39	1
223	281	39	1
190	282	39	1
212	282	39	1
214	282	39	1
190	283	39	3
196	283	39	1
201	283	39	1
202	283	39	1
215	283	39	1
200	284	39	1
207	284	39	1
216	284	39	1
192	285	39	1
195	285	39	2
197	285	39	3
199	285	39	3
201	286	39	1
205	286	39	2
206	286	39	4
216	286	39	1
233	286	39	1
190	287	39	1
196	287	39	1
205	287	39	1
215	287	39	1
222	287	39	1
187	288	39	1
193	288	39	1
204	288	39	2
206	288	39	1
217	288	39	3
218	288	39	2
224	288	39	1
189	289	39	1
193	289	39	1
201	289	39	1
217	289	39	1
239	289	39	2
186	290	39	1
188	290	39	1
195	290	39	1
200	290	39	1
207	290	39	1
211	290	39	1
218	290	39	1
238	290	39	2
191	291	39	1
193	291	39	2
199	291	39	1
206	291	39	3
207	291	39	2
213	291	39	1
214	291	39	2
222	291	39	1
225	291	39	2
233	291	39	2
235	291	39	1
199	292	39	2
208	292	39	1
210	292	39	2
211	292	39	1
213	292	39	3
230	292	39	2
234	292	39	2
236	292	39	4
240	292	39	2
242	292	39	1
197	293	39	2
200	293	39	1
201	293	39	1
208	293	39	2
220	293	39	2
222	293	39	2
225	293	39	1
227	293	39	2
229	293	39	1
234	293	39	1
238	293	39	1
241	293	39	1
200	294	39	1
202	294	39	2
204	294	39	1
205	294	39	1
206	294	39	3
221	294	39	3
225	294	39	2
230	294	39	1
235	294	39	2
236	294	39	2
238	294	39	4
240	294	39	1
242	294	39	2
197	295	39	3
204	295	39	2
212	295	39	1
216	295	39	1
220	295	39	1
225	295	39	1
226	295	39	1
229	295	39	1
234	295	39	1
238	295	39	1
240	295	39	1
241	295	39	1
197	296	39	1
202	296	39	1
205	296	39	1
206	296	39	1
213	296	39	1
215	296	39	1
219	296	39	1
220	296	39	3
222	296	39	1
226	296	39	2
228	296	39	1
235	296	39	2
237	296	39	1
240	296	39	1
196	297	39	4
197	297	39	2
198	297	39	1
206	297	39	2
215	297	39	2
216	297	39	3
