x	y	z	Fc epsilon receptor (FCERI) signaling
201	290	36	1
202	290	36	1
203	290	36	2
204	290	36	1
223	290	36	1
225	290	36	3
226	290	36	3
233	290	36	1
234	290	36	1
239	290	36	1
240	290	36	2
242	290	36	1
184	291	36	1
196	291	36	4
199	291	36	3
201	291	36	1
202	291	36	1
204	291	36	3
222	291	36	1
231	291	36	3
234	291	36	1
237	291	36	1
238	291	36	2
239	291	36	1
240	291	36	1
242	291	36	1
245	291	36	1
174	292	36	1
187	292	36	1
196	292	36	2
198	292	36	1
200	292	36	1
202	292	36	2
203	292	36	1
204	292	36	1
206	292	36	2
207	292	36	2
208	292	36	1
219	292	36	2
220	292	36	1
223	292	36	1
225	292	36	1
233	292	36	2
235	292	36	1
237	292	36	1
238	292	36	1
245	292	36	1
188	293	36	1
196	293	36	1
200	293	36	2
205	293	36	2
206	293	36	1
208	293	36	1
222	293	36	1
224	293	36	1
226	293	36	1
228	293	36	2
229	293	36	1
234	293	36	1
235	293	36	1
236	293	36	1
237	293	36	2
240	293	36	1
241	293	36	1
182	294	36	1
195	294	36	3
201	294	36	1
202	294	36	1
225	294	36	3
229	294	36	1
230	294	36	2
234	294	36	2
237	294	36	1
238	294	36	1
241	294	36	2
243	294	36	2
199	295	36	1
201	295	36	1
202	295	36	1
204	295	36	1
218	295	36	1
220	295	36	1
223	295	36	1
225	295	36	1
229	295	36	2
234	295	36	3
235	295	36	2
238	295	36	3
241	295	36	3
242	295	36	1
245	295	36	2
196	296	36	1
200	296	36	2
201	296	36	2
202	296	36	2
205	296	36	2
222	296	36	3
228	296	36	2
236	296	36	1
239	296	36	1
241	296	36	1
243	296	36	2
198	297	36	1
202	297	36	1
217	297	36	4
219	297	36	1
227	297	36	1
228	297	36	1
230	297	36	1
231	297	36	1
233	297	36	2
238	297	36	1
242	297	36	1
244	297	36	1
199	298	36	2
202	298	36	1
203	298	36	1
226	298	36	1
229	298	36	1
230	298	36	2
234	298	36	3
236	298	36	3
240	298	36	1
241	298	36	1
200	299	36	2
228	299	36	2
230	299	36	2
233	299	36	1
239	299	36	1
241	299	36	1
245	299	36	1
225	300	36	2
226	300	36	1
237	300	36	2
240	300	36	1
244	300	36	1
245	300	36	1
198	301	36	1
226	301	36	2
227	301	36	1
229	301	36	2
230	301	36	3
232	301	36	1
233	301	36	2
235	301	36	2
236	301	36	1
240	301	36	2
244	301	36	2
245	301	36	1
226	302	36	2
229	302	36	1
231	302	36	1
232	302	36	3
235	302	36	2
227	303	36	2
228	303	36	1
232	303	36	1
238	303	36	1
241	303	36	2
242	303	36	1
245	303	36	1
230	304	36	1
199	305	36	1
223	305	36	1
228	305	36	2
229	305	36	2
234	305	36	1
222	306	36	1
224	306	36	3
235	306	36	1
239	306	36	1
241	306	36	2
242	306	36	1
243	306	36	1
194	307	36	1
224	307	36	1
227	307	36	1
240	307	36	1
241	307	36	1
242	307	36	2
243	307	36	2
223	308	36	1
224	308	36	1
225	308	36	1
227	308	36	3
239	308	36	2
242	308	36	1
223	309	36	1
224	309	36	1
225	309	36	1
227	309	36	3
229	309	36	1
232	309	36	1
233	309	36	1
234	309	36	1
236	309	36	1
242	309	36	2
227	310	36	1
228	310	36	3
229	310	36	1
231	310	36	1
234	310	36	3
236	310	36	1
240	310	36	2
243	310	36	3
211	311	36	1
213	311	36	2
214	311	36	1
215	311	36	3
220	311	36	1
221	311	36	2
222	311	36	1
223	311	36	1
226	311	36	2
230	311	36	2
231	311	36	2
233	311	36	2
234	311	36	1
235	311	36	1
238	311	36	2
220	312	36	1
230	312	36	1
231	312	36	3
233	312	36	1
244	312	36	2
217	313	36	1
225	313	36	1
226	313	36	3
230	313	36	1
234	313	36	1
236	313	36	1
234	314	36	1
235	314	36	1
236	314	36	3
241	314	36	1
214	315	36	1
220	315	36	1
228	315	36	1
230	315	36	1
235	315	36	1
236	315	36	2
238	315	36	1
242	315	36	1
243	315	36	1
228	316	36	3
232	316	36	2
234	316	36	1
237	316	36	1
238	316	36	2
240	316	36	1
242	316	36	1
227	317	36	1
232	317	36	2
235	317	36	1
237	317	36	1
238	317	36	1
230	318	36	3
233	318	36	1
235	318	36	3
240	318	36	2
232	319	36	1
236	319	36	1
227	257	37	2
228	258	37	2
227	259	37	1
230	259	37	1
226	260	37	2
228	260	37	1
242	260	37	1
217	261	37	1
226	261	37	1
227	261	37	1
216	262	37	2
231	262	37	2
232	262	37	2
231	263	37	1
189	264	37	2
215	264	37	1
224	264	37	1
231	264	37	1
236	264	37	2
237	264	37	1
238	264	37	1
215	265	37	2
228	265	37	4
188	266	37	2
212	266	37	1
215	266	37	1
230	266	37	1
243	266	37	1
191	267	37	1
210	267	37	1
211	267	37	2
214	267	37	1
219	267	37	2
236	267	37	1
238	267	37	1
241	267	37	1
188	268	37	1
215	268	37	2
217	268	37	1
236	268	37	3
240	268	37	1
193	269	37	2
194	269	37	2
204	269	37	1
210	269	37	1
211	269	37	1
216	269	37	1
190	270	37	1
194	270	37	2
196	270	37	1
197	270	37	1
212	270	37	2
215	270	37	3
220	270	37	1
221	270	37	1
192	271	37	1
194	271	37	2
214	271	37	1
218	271	37	1
219	271	37	2
220	271	37	1
221	271	37	1
213	272	37	1
215	272	37	1
208	273	37	1
211	273	37	2
214	273	37	1
215	273	37	1
216	273	37	2
217	273	37	1
208	274	37	2
211	274	37	1
213	274	37	1
205	275	37	1
207	275	37	1
208	275	37	1
212	275	37	1
216	275	37	1
220	275	37	1
207	276	37	1
211	276	37	1
214	276	37	1
219	276	37	1
188	277	37	1
206	277	37	1
210	277	37	2
214	277	37	1
206	278	37	2
214	278	37	1
207	279	37	1
210	279	37	2
212	279	37	1
214	279	37	3
231	279	37	1
192	280	37	1
210	280	37	2
192	281	37	1
210	281	37	1
189	282	37	1
191	282	37	1
208	282	37	2
212	282	37	1
214	282	37	2
215	282	37	1
223	282	37	1
193	283	37	1
201	283	37	1
214	283	37	3
215	283	37	2
227	283	37	1
237	283	37	3
195	284	37	1
202	284	37	2
203	284	37	1
205	284	37	1
195	285	37	1
198	285	37	1
201	285	37	2
202	285	37	1
206	285	37	1
210	285	37	1
226	285	37	1
241	285	37	1
188	286	37	1
189	286	37	2
199	286	37	1
202	286	37	1
205	286	37	1
206	286	37	3
220	286	37	1
225	286	37	1
230	286	37	1
232	286	37	1
187	287	37	2
191	287	37	1
194	287	37	1
202	287	37	1
204	287	37	1
207	287	37	1
208	287	37	1
220	287	37	1
222	287	37	1
230	287	37	1
231	287	37	1
186	288	37	2
190	288	37	3
193	288	37	2
194	288	37	2
195	288	37	1
201	288	37	2
204	288	37	1
205	288	37	1
221	288	37	1
224	288	37	1
233	288	37	2
237	288	37	1
240	288	37	1
186	289	37	1
195	289	37	2
200	289	37	2
201	289	37	1
202	289	37	1
205	289	37	1
208	289	37	3
221	289	37	1
223	289	37	2
232	289	37	2
233	289	37	1
235	289	37	1
237	289	37	1
197	290	37	1
200	290	37	1
230	290	37	1
233	290	37	3
236	290	37	2
237	290	37	2
242	290	37	3
243	290	37	1
188	291	37	1
203	291	37	1
204	291	37	1
224	291	37	1
229	291	37	1
232	291	37	1
233	291	37	1
236	291	37	1
208	292	37	1
225	292	37	3
234	292	37	1
235	292	37	1
236	292	37	2
240	292	37	2
242	292	37	1
243	292	37	1
197	293	37	2
199	293	37	1
201	293	37	3
202	293	37	1
204	293	37	1
205	293	37	1
207	293	37	2
226	293	37	2
238	293	37	1
239	293	37	1
240	293	37	2
201	294	37	1
205	294	37	1
223	294	37	1
224	294	37	1
225	294	37	1
233	294	37	1
235	294	37	1
237	294	37	1
239	294	37	2
197	295	37	1
202	295	37	3
204	295	37	2
217	295	37	1
234	295	37	1
235	295	37	1
243	295	37	1
199	296	37	2
200	296	37	3
204	296	37	1
205	296	37	1
215	296	37	1
225	296	37	1
229	296	37	1
235	296	37	2
237	296	37	1
240	296	37	1
241	296	37	1
244	296	37	2
220	297	37	1
227	297	37	2
232	297	37	2
242	297	37	1
244	297	37	2
199	298	37	1
202	298	37	1
229	298	37	2
230	298	37	2
231	298	37	1
233	298	37	2
238	298	37	1
242	298	37	1
243	298	37	1
228	299	37	1
231	299	37	1
226	300	37	1
227	300	37	2
230	300	37	1
235	300	37	1
239	300	37	1
240	300	37	2
242	300	37	1
233	301	37	2
241	301	37	2
244	301	37	1
232	302	37	2
232	303	37	1
235	303	37	1
227	304	37	2
226	305	37	2
227	305	37	1
228	305	37	2
234	305	37	1
236	305	37	1
242	305	37	1
223	306	37	1
224	306	37	2
234	306	37	1
240	306	37	2
242	306	37	1
198	307	37	1
243	307	37	1
223	308	37	1
224	308	37	3
226	308	37	2
227	308	37	1
229	308	37	2
235	308	37	3
243	308	37	1
220	309	37	1
226	309	37	1
227	309	37	1
239	309	37	1
242	309	37	1
216	310	37	3
217	310	37	1
224	310	37	1
227	310	37	1
229	310	37	1
219	311	37	1
225	311	37	1
227	311	37	1
228	311	37	2
232	311	37	1
234	311	37	1
237	311	37	1
218	312	37	1
221	312	37	1
227	312	37	2
229	312	37	3
230	312	37	1
232	312	37	1
236	312	37	3
240	312	37	1
242	312	37	2
212	313	37	1
217	313	37	1
221	313	37	2
225	313	37	2
227	313	37	2
228	313	37	1
230	313	37	1
236	313	37	1
237	313	37	2
238	313	37	1
219	314	37	2
229	314	37	1
230	314	37	1
232	314	37	2
234	314	37	1
236	314	37	1
238	314	37	2
242	314	37	2
211	315	37	3
227	315	37	1
229	315	37	3
230	315	37	1
236	315	37	1
239	315	37	1
234	316	37	2
236	316	37	1
240	316	37	1
211	317	37	2
230	317	37	1
235	317	37	1
236	317	37	1
237	317	37	2
238	317	37	1
236	318	37	1
232	319	37	1
228	320	37	1
233	322	37	1
228	260	38	3
216	261	38	1
225	261	38	2
227	261	38	2
228	261	38	1
224	262	38	2
225	262	38	1
219	264	38	2
223	264	38	1
231	264	38	1
232	264	38	1
238	264	38	2
226	265	38	1
230	265	38	1
237	265	38	1
211	266	38	2
214	266	38	2
217	266	38	1
231	266	38	1
211	268	38	1
209	269	38	1
217	269	38	2
240	269	38	2
192	270	38	1
211	270	38	1
217	270	38	1
218	270	38	2
188	271	38	1
215	271	38	1
217	271	38	2
218	271	38	2
203	272	38	1
214	272	38	1
217	272	38	1
232	272	38	2
208	273	38	3
209	273	38	1
210	273	38	1
215	273	38	2
217	273	38	4
209	274	38	1
210	274	38	1
213	274	38	1
215	274	38	2
216	274	38	1
189	275	38	2
215	275	38	1
191	276	38	1
207	276	38	1
208	276	38	1
210	276	38	1
211	276	38	1
214	276	38	2
219	276	38	2
207	277	38	1
209	277	38	2
211	277	38	2
220	277	38	1
206	278	38	1
208	278	38	1
211	278	38	1
212	278	38	1
214	278	38	2
221	278	38	1
222	278	38	1
230	278	38	1
177	279	38	1
194	279	38	1
206	279	38	2
209	279	38	2
210	279	38	3
214	279	38	1
217	279	38	1
218	279	38	1
220	279	38	1
193	280	38	1
208	280	38	1
210	280	38	2
221	280	38	2
190	281	38	2
192	281	38	1
193	281	38	1
210	281	38	1
213	281	38	1
215	281	38	1
189	282	38	1
191	282	38	2
192	282	38	1
208	282	38	2
210	282	38	1
212	282	38	2
214	282	38	1
222	282	38	2
223	282	38	2
210	283	38	1
217	283	38	2
229	283	38	1
191	284	38	3
193	284	38	1
195	284	38	3
201	284	38	1
211	284	38	3
214	284	38	2
216	284	38	2
222	284	38	1
188	285	38	1
190	285	38	2
195	285	38	1
201	285	38	1
216	285	38	1
232	285	38	1
193	286	38	2
204	286	38	1
206	286	38	2
208	286	38	1
211	286	38	1
216	286	38	2
218	286	38	1
219	286	38	2
221	286	38	2
237	286	38	3
198	287	38	1
204	287	38	1
219	287	38	1
222	287	38	1
230	287	38	3
232	287	38	1
238	287	38	2
188	288	38	3
189	288	38	1
192	288	38	2
197	288	38	1
202	288	38	1
206	288	38	1
214	288	38	1
236	288	38	2
185	289	38	2
186	289	38	2
189	289	38	1
190	289	38	1
192	289	38	2
195	289	38	1
215	289	38	1
223	289	38	1
231	289	38	1
232	289	38	3
233	289	38	1
236	289	38	1
192	290	38	2
199	290	38	2
200	290	38	1
203	290	38	1
207	290	38	2
209	290	38	2
216	290	38	1
224	290	38	2
238	290	38	1
189	291	38	1
191	291	38	1
192	291	38	2
197	291	38	1
200	291	38	1
202	291	38	2
203	291	38	1
204	291	38	1
206	291	38	2
211	291	38	2
214	291	38	1
232	291	38	1
234	291	38	1
192	292	38	2
197	292	38	1
199	292	38	2
206	292	38	3
207	292	38	1
213	292	38	2
223	292	38	1
229	292	38	1
230	292	38	1
232	292	38	1
240	292	38	1
196	293	38	1
197	293	38	1
200	293	38	1
206	293	38	4
217	293	38	1
218	293	38	2
223	293	38	1
227	293	38	1
234	293	38	1
237	293	38	1
239	293	38	2
199	294	38	1
202	294	38	1
204	294	38	1
206	294	38	1
217	294	38	3
221	294	38	1
225	294	38	1
228	294	38	2
235	294	38	2
236	294	38	1
237	294	38	1
243	294	38	1
192	295	38	1
197	295	38	1
204	295	38	1
207	295	38	1
216	295	38	1
218	295	38	1
220	295	38	1
225	295	38	1
229	295	38	2
230	295	38	2
231	295	38	2
233	295	38	1
234	295	38	1
235	295	38	1
238	295	38	1
240	295	38	2
241	295	38	1
244	295	38	2
197	296	38	2
200	296	38	2
202	296	38	2
204	296	38	1
206	296	38	1
217	296	38	1
221	296	38	1
222	296	38	2
234	296	38	1
236	296	38	1
240	296	38	1
241	296	38	2
242	296	38	1
243	296	38	1
195	297	38	1
203	297	38	2
204	297	38	2
205	297	38	1
223	297	38	1
225	297	38	1
226	297	38	2
230	297	38	2
231	297	38	1
232	297	38	1
233	297	38	1
234	297	38	1
236	297	38	1
237	297	38	1
192	298	38	1
215	298	38	2
216	298	38	1
226	298	38	1
227	298	38	2
231	298	38	1
233	298	38	2
193	299	38	1
196	299	38	1
203	299	38	1
214	299	38	4
226	299	38	1
228	299	38	1
229	299	38	1
232	299	38	1
236	299	38	1
240	299	38	1
243	299	38	1
244	299	38	2
245	299	38	1
204	300	38	1
218	300	38	1
225	300	38	2
227	300	38	3
228	300	38	1
230	300	38	2
231	300	38	2
233	300	38	2
234	300	38	2
239	300	38	2
240	300	38	1
229	301	38	2
233	301	38	1
236	301	38	1
238	301	38	1
226	302	38	1
227	302	38	1
228	302	38	1
232	302	38	2
234	302	38	4
245	302	38	2
228	303	38	1
229	303	38	1
233	303	38	1
234	303	38	1
241	303	38	2
229	304	38	1
230	304	38	1
232	304	38	2
234	304	38	3
243	304	38	1
244	304	38	1
226	305	38	1
227	305	38	1
230	305	38	1
226	306	38	1
232	306	38	2
236	306	38	1
239	306	38	1
242	306	38	2
246	306	38	1
224	307	38	1
225	307	38	1
226	307	38	3
241	307	38	1
243	307	38	1
244	307	38	1
222	308	38	1
226	308	38	1
229	308	38	1
235	308	38	1
239	308	38	1
241	308	38	1
242	308	38	1
206	309	38	2
224	309	38	1
226	309	38	1
227	309	38	2
229	309	38	2
233	309	38	1
241	309	38	1
242	309	38	2
243	309	38	2
244	309	38	1
221	310	38	1
223	310	38	1
225	310	38	1
226	310	38	1
229	310	38	1
232	310	38	1
233	310	38	1
236	310	38	1
241	310	38	2
213	311	38	1
214	311	38	1
219	311	38	2
220	311	38	1
226	311	38	1
227	311	38	1
230	311	38	1
231	311	38	1
235	311	38	2
237	311	38	1
244	311	38	3
218	312	38	3
222	312	38	1
223	312	38	4
227	312	38	3
228	312	38	1
230	312	38	1
231	312	38	1
239	312	38	2
242	312	38	1
217	313	38	1
220	313	38	2
222	313	38	1
228	313	38	1
234	313	38	1
235	313	38	2
238	313	38	1
240	313	38	1
241	313	38	2
245	313	38	3
217	314	38	1
230	314	38	1
236	314	38	1
237	314	38	1
238	314	38	2
221	315	38	1
226	315	38	1
229	315	38	2
230	315	38	3
235	315	38	1
239	315	38	1
243	315	38	1
225	316	38	1
226	316	38	3
228	316	38	3
234	316	38	2
239	316	38	1
242	316	38	2
214	317	38	2
226	317	38	1
227	317	38	1
231	317	38	1
235	317	38	1
236	317	38	1
237	317	38	1
238	317	38	1
242	317	38	1
230	318	38	1
232	318	38	2
235	318	38	1
236	318	38	1
237	318	38	2
240	318	38	2
230	319	38	1
231	319	38	1
238	319	38	1
239	319	38	1
241	319	38	2
242	319	38	1
230	320	38	2
231	320	38	2
232	320	38	2
233	320	38	2
229	321	38	1
231	321	38	2
233	321	38	1
220	322	38	1
219	323	38	1
220	323	38	1
232	323	38	1
237	265	39	1
217	268	39	1
188	269	39	2
219	269	39	2
201	270	39	1
216	270	39	1
212	275	39	1
214	275	39	1
204	277	39	1
213	277	39	1
214	277	39	1
201	278	39	2
210	278	39	2
216	278	39	1
206	279	39	1
212	279	39	1
215	279	39	2
216	279	39	2
217	279	39	1
215	280	39	1
223	281	39	2
190	282	39	1
195	282	39	1
212	282	39	2
215	282	39	1
219	282	39	2
202	283	39	2
203	283	39	2
215	283	39	2
237	283	39	1
193	284	39	1
192	285	39	1
195	285	39	1
193	286	39	1
203	286	39	1
216	286	39	1
221	286	39	1
188	287	39	1
196	287	39	1
198	287	39	1
187	288	39	1
192	288	39	1
193	288	39	2
204	288	39	2
205	288	39	1
206	288	39	1
210	288	39	2
224	288	39	1
190	289	39	1
201	289	39	1
203	289	39	2
217	289	39	1
239	289	39	1
186	290	39	1
188	290	39	2
190	290	39	2
197	290	39	2
200	290	39	1
210	290	39	1
218	290	39	1
233	290	39	3
238	290	39	1
190	291	39	1
191	291	39	1
193	291	39	1
199	291	39	2
202	291	39	1
213	291	39	1
217	291	39	1
225	291	39	3
233	291	39	1
235	291	39	1
238	291	39	1
239	291	39	1
240	291	39	1
210	292	39	1
212	292	39	1
221	292	39	2
226	292	39	2
236	292	39	1
237	292	39	2
242	292	39	1
197	293	39	1
199	293	39	1
200	293	39	1
201	293	39	2
205	293	39	1
208	293	39	2
209	293	39	1
220	293	39	2
221	293	39	1
225	293	39	1
227	293	39	2
240	293	39	1
200	294	39	3
205	294	39	2
221	294	39	1
225	294	39	2
228	294	39	1
233	294	39	2
235	294	39	1
241	294	39	2
242	294	39	1
203	295	39	1
212	295	39	1
220	295	39	2
227	295	39	1
232	295	39	1
236	295	39	2
238	295	39	1
243	295	39	1
205	296	39	2
213	296	39	1
215	296	39	2
219	296	39	1
222	296	39	2
223	296	39	1
226	296	39	1
234	296	39	2
235	296	39	1
237	296	39	1
239	296	39	1
194	297	39	1
196	297	39	2
197	297	39	2
198	297	39	1
206	297	39	1
216	297	39	1
220	297	39	1
223	297	39	2
225	297	39	1
233	297	39	3
234	297	39	1
200	298	39	2
202	298	39	1
213	298	39	1
214	298	39	2
223	298	39	3
224	298	39	2
226	298	39	1
229	298	39	1
230	298	39	2
239	298	39	1
240	298	39	1
242	298	39	1
214	299	39	2
225	299	39	2
226	299	39	2
227	299	39	1
229	299	39	1
231	299	39	3
233	299	39	3
239	299	39	1
242	299	39	1
243	299	39	3
227	300	39	1
229	300	39	3
230	300	39	1
232	300	39	1
233	300	39	2
235	300	39	3
224	301	39	1
228	301	39	2
234	301	39	2
238	301	39	1
226	302	39	1
229	302	39	2
227	303	39	2
230	303	39	1
231	303	39	1
233	303	39	1
235	303	39	1
239	303	39	1
227	304	39	1
228	304	39	1
231	304	39	2
233	304	39	1
234	304	39	2
237	304	39	1
212	305	39	1
223	305	39	1
224	305	39	2
226	305	39	1
228	305	39	1
229	305	39	1
238	305	39	1
240	305	39	1
241	305	39	3
242	305	39	2
210	306	39	1
223	306	39	1
230	306	39	1
239	306	39	2
240	306	39	1
242	306	39	1
223	307	39	1
225	307	39	1
232	307	39	1
221	308	39	2
222	308	39	2
223	308	39	2
225	308	39	3
226	308	39	2
227	308	39	1
233	308	39	1
240	308	39	2
242	308	39	1
243	308	39	1
195	309	39	1
212	309	39	2
215	309	39	1
216	309	39	1
224	309	39	3
225	309	39	1
232	309	39	2
233	309	39	3
234	309	39	1
240	309	39	1
242	309	39	1
198	310	39	1
218	310	39	1
219	310	39	2
220	310	39	1
221	310	39	2
222	310	39	1
223	310	39	2
224	310	39	1
226	310	39	1
234	310	39	2
211	311	39	3
219	311	39	1
221	311	39	1
226	311	39	1
229	311	39	1
231	311	39	1
232	311	39	2
233	311	39	2
235	311	39	1
236	311	39	1
240	311	39	1
196	312	39	3
213	312	39	1
218	312	39	4
228	312	39	1
239	312	39	2
240	312	39	2
241	312	39	1
242	312	39	1
217	313	39	1
220	313	39	1
224	313	39	1
225	313	39	1
229	313	39	3
230	313	39	1
235	313	39	1
236	313	39	1
239	313	39	3
240	313	39	1
242	313	39	1
243	313	39	1
227	314	39	1
228	314	39	2
229	314	39	1
234	314	39	3
235	314	39	2
236	314	39	1
238	314	39	1
239	314	39	1
240	314	39	1
241	314	39	1
242	314	39	1
219	315	39	1
220	315	39	1
225	315	39	1
229	315	39	2
242	315	39	2
243	315	39	1
225	316	39	2
238	316	39	1
239	316	39	1
244	316	39	2
211	317	39	1
232	317	39	1
237	317	39	1
238	317	39	1
240	317	39	1
230	318	39	2
231	318	39	1
235	318	39	2
237	318	39	1
238	318	39	1
243	318	39	1
228	319	39	2
230	319	39	1
233	319	39	2
214	320	39	1
217	320	39	1
226	320	39	1
230	320	39	1
234	320	39	1
238	320	39	1
241	320	39	1
215	321	39	1
218	321	39	1
219	321	39	1
229	321	39	1
230	321	39	2
232	321	39	1
233	321	39	2
233	322	39	1
234	322	39	2
232	323	39	4
220	324	39	1
212	325	39	1
208	327	39	1
212	327	39	1
214	274	40	2
201	278	40	1
193	280	40	1
192	283	40	1
197	283	40	1
195	284	40	2
197	284	40	1
191	285	40	1
194	285	40	1
196	286	40	1
198	286	40	1
206	286	40	1
206	288	40	1
211	288	40	1
192	289	40	2
193	289	40	2
206	291	40	1
208	291	40	1
189	292	40	1
191	292	40	1
193	292	40	2
206	292	40	2
209	292	40	1
221	292	40	1
235	292	40	2
192	293	40	1
216	293	40	3
223	293	40	1
225	293	40	2
234	293	40	1
209	294	40	1
210	294	40	1
217	294	40	1
225	294	40	1
220	295	40	2
234	295	40	2
205	296	40	2
211	296	40	1
217	296	40	1
234	296	40	1
235	296	40	2
240	296	40	1
205	297	40	2
207	297	40	1
215	297	40	1
221	297	40	1
230	297	40	1
241	297	40	1
216	298	40	1
222	298	40	1
223	298	40	1
225	298	40	1
226	298	40	1
228	298	40	1
229	298	40	2
231	298	40	1
235	298	40	3
214	299	40	1
222	299	40	1
229	299	40	2
230	299	40	1
237	299	40	1
212	300	40	2
225	300	40	2
227	300	40	1
229	300	40	1
228	301	40	1
229	301	40	2
230	301	40	1
236	301	40	2
237	301	40	2
224	302	40	1
231	302	40	3
233	302	40	2
237	302	40	1
243	302	40	1
234	303	40	1
230	305	40	1
210	306	40	2
213	306	40	2
226	306	40	1
228	306	40	1
229	306	40	1
242	306	40	1
192	307	40	2
194	307	40	1
202	307	40	1
215	307	40	1
226	307	40	2
227	307	40	1
228	307	40	1
238	307	40	2
241	307	40	1
242	307	40	1
243	307	40	1
223	308	40	1
228	308	40	2
233	308	40	2
239	308	40	3
218	309	40	1
220	309	40	3
223	309	40	1
224	309	40	2
227	309	40	1
233	309	40	1
240	309	40	1
224	310	40	1
241	310	40	1
219	311	40	2
221	311	40	1
225	311	40	1
235	311	40	1
237	311	40	1
240	311	40	1
218	312	40	1
219	312	40	1
221	312	40	1
229	312	40	1
232	312	40	1
235	312	40	2
240	312	40	3
241	312	40	1
242	312	40	1
243	312	40	2
213	313	40	1
215	313	40	2
216	313	40	1
218	313	40	2
219	313	40	1
221	313	40	1
235	313	40	2
236	313	40	1
238	313	40	1
240	313	40	1
243	313	40	1
217	314	40	1
219	314	40	1
220	314	40	1
236	314	40	1
237	314	40	1
243	314	40	1
217	315	40	1
220	315	40	2
221	315	40	1
241	315	40	1
242	315	40	1
243	315	40	2
245	315	40	2
216	316	40	1
217	316	40	1
220	316	40	1
234	316	40	1
236	316	40	1
237	316	40	1
242	316	40	1
243	316	40	2
207	317	40	1
218	317	40	1
219	317	40	1
226	317	40	1
227	317	40	1
236	317	40	1
242	317	40	1
229	318	40	2
231	318	40	1
238	318	40	1
241	318	40	2
243	318	40	2
219	319	40	3
232	319	40	3
237	319	40	2
241	319	40	2
223	320	40	1
225	320	40	1
230	320	40	1
240	320	40	1
241	320	40	1
216	321	40	2
227	321	40	2
230	321	40	1
240	321	40	2
230	322	40	2
231	322	40	1
212	325	40	3
208	330	40	1
193	280	41	3
197	282	41	1
192	292	41	1
217	292	41	1
193	293	41	2
209	294	41	1
210	294	41	1
213	294	41	1
217	294	41	1
225	294	41	1
199	296	41	1
204	297	41	1
213	297	41	2
224	297	41	1
237	299	41	2
231	300	41	1
235	300	41	1
234	301	41	1
235	301	41	1
229	302	41	1
222	303	41	1
220	304	41	1
227	304	41	1
232	304	41	2
227	305	41	1
228	305	41	1
229	305	41	1
231	305	41	1
222	306	41	1
223	306	41	2
224	306	41	1
219	307	41	3
223	307	41	1
229	307	41	2
211	308	41	1
220	308	41	1
222	308	41	2
225	308	41	2
226	308	41	1
229	308	41	1
223	309	41	2
224	309	41	1
225	309	41	1
239	309	41	1
219	310	41	3
220	310	41	2
221	310	41	2
222	310	41	1
224	310	41	1
236	310	41	1
239	310	41	1
236	311	41	2
216	312	41	1
217	312	41	1
225	312	41	3
234	312	41	2
241	312	41	1
242	312	41	1
219	313	41	1
223	313	41	1
238	313	41	4
239	313	41	1
241	313	41	1
244	313	41	1
245	313	41	1
220	314	41	1
221	314	41	2
235	314	41	1
249	314	41	2
216	316	41	1
221	316	41	1
238	316	41	2
246	316	41	2
221	317	41	1
240	317	41	1
244	317	41	2
245	317	41	2
241	318	41	1
246	318	41	1
230	319	41	2
243	319	41	1
230	320	41	1
231	320	41	1
240	320	41	2
216	321	41	3
229	321	41	1
231	321	41	1
228	322	41	1
230	322	41	1
228	323	41	1
215	297	42	1
228	299	42	1
231	300	42	1
221	301	42	1
213	302	42	1
220	303	42	2
222	303	42	1
212	305	42	1
214	305	42	2
224	305	42	2
227	305	42	1
229	305	42	1
223	306	42	1
239	306	42	1
221	307	42	1
226	307	42	1
227	307	42	1
220	308	42	2
227	308	42	1
240	308	42	2
224	309	42	3
225	309	42	1
235	309	42	1
221	310	42	2
236	310	42	1
239	310	42	1
241	310	42	1
220	311	42	1
221	311	42	1
223	311	42	1
238	311	42	1
214	312	42	1
218	312	42	1
222	312	42	1
223	312	42	2
241	312	42	4
242	312	42	1
217	313	42	1
221	313	42	2
224	313	42	1
234	313	42	1
244	313	42	1
221	314	42	2
225	314	42	1
236	314	42	1
242	314	42	1
217	315	42	2
220	315	42	1
221	315	42	1
240	315	42	1
241	315	42	1
220	316	42	1
227	316	42	1
231	316	42	1
238	316	42	1
239	316	42	3
240	316	42	1
241	316	42	1
242	316	42	2
218	317	42	1
219	317	42	1
224	317	42	1
226	317	42	2
227	317	42	1
232	317	42	1
238	317	42	2
239	317	42	1
217	318	42	1
218	318	42	1
219	318	42	1
220	318	42	1
240	318	42	1
243	318	42	2
245	318	42	1
247	318	42	1
204	319	42	1
224	319	42	1
226	319	42	2
227	319	42	2
229	319	42	1
230	319	42	1
231	319	42	3
232	319	42	3
241	319	42	1
226	320	42	3
229	320	42	2
230	320	42	1
231	320	42	1
241	320	42	1
218	321	42	2
230	321	42	1
239	321	42	2
231	322	42	1
219	304	43	1
220	304	43	1
220	305	43	1
228	305	43	2
221	307	43	1
220	308	43	1
222	308	43	1
223	308	43	2
220	309	43	1
217	310	43	1
219	310	43	4
222	310	43	1
222	311	43	1
225	311	43	4
234	311	43	2
238	311	43	1
211	312	43	1
238	313	43	1
237	314	43	2
245	315	43	1
204	316	43	1
219	316	43	1
223	316	43	2
230	316	43	2
241	316	43	2
227	317	43	1
238	317	43	1
217	318	43	1
229	318	43	1
217	319	43	1
244	319	43	1
