x	y	z	SUMOylation of chromatin organization proteins
209	280	37	1
210	280	37	1
212	280	37	2
175	281	37	1
193	281	37	2
210	281	37	2
212	281	37	1
213	281	37	1
214	281	37	1
215	281	37	1
191	282	37	1
211	282	37	1
214	282	37	1
215	282	37	1
223	282	37	1
201	283	37	1
204	283	37	1
207	283	37	1
211	283	37	1
228	283	37	1
230	283	37	1
237	283	37	1
195	284	37	1
202	284	37	1
205	284	37	1
206	284	37	2
212	284	37	1
237	284	37	1
187	285	37	1
198	285	37	2
204	285	37	1
205	285	37	2
206	285	37	1
210	285	37	2
233	285	37	1
239	285	37	1
241	285	37	1
189	286	37	1
199	286	37	2
204	286	37	1
207	286	37	1
215	286	37	2
216	286	37	1
220	286	37	1
226	286	37	1
230	286	37	2
239	286	37	1
241	286	37	1
188	287	37	1
194	287	37	1
202	287	37	2
204	287	37	2
207	287	37	1
208	287	37	1
230	287	37	1
233	287	37	1
234	287	37	1
236	287	37	2
237	287	37	1
239	287	37	1
240	287	37	1
248	287	37	1
190	288	37	1
192	288	37	3
193	288	37	1
196	288	37	1
203	288	37	1
204	288	37	1
210	288	37	1
224	288	37	1
234	288	37	1
236	288	37	1
237	288	37	1
241	288	37	2
186	289	37	1
195	289	37	1
200	289	37	1
201	289	37	1
205	289	37	2
208	289	37	1
221	289	37	1
223	289	37	1
224	289	37	2
230	289	37	3
232	289	37	2
233	289	37	1
236	289	37	1
237	289	37	1
239	289	37	1
186	290	37	1
197	290	37	2
200	290	37	2
202	290	37	1
204	290	37	2
206	290	37	2
222	290	37	2
230	290	37	1
231	290	37	1
232	290	37	1
233	290	37	2
195	291	37	1
224	291	37	1
229	291	37	2
233	291	37	1
235	291	37	1
238	291	37	1
200	292	37	1
201	292	37	1
225	292	37	1
231	292	37	1
236	292	37	1
238	292	37	1
242	292	37	3
243	292	37	1
185	293	37	1
193	293	37	1
199	293	37	3
201	293	37	2
204	293	37	1
205	293	37	1
207	293	37	1
223	293	37	3
225	293	37	1
239	293	37	2
240	293	37	2
190	294	37	1
204	294	37	1
223	294	37	3
238	294	37	2
242	294	37	1
245	294	37	2
202	295	37	1
231	295	37	1
232	295	37	1
235	295	37	2
236	295	37	2
237	295	37	1
240	295	37	2
243	295	37	1
244	295	37	1
245	295	37	1
198	296	37	3
199	296	37	1
200	296	37	1
201	296	37	1
202	296	37	1
204	296	37	1
217	296	37	3
225	296	37	3
229	296	37	2
234	296	37	3
239	296	37	1
242	296	37	1
243	296	37	1
244	296	37	2
245	296	37	1
198	297	37	3
204	297	37	2
218	297	37	1
220	297	37	1
227	297	37	1
230	297	37	2
231	297	37	2
232	297	37	1
235	297	37	2
241	297	37	2
229	298	37	1
230	298	37	1
231	298	37	1
232	298	37	3
233	298	37	1
237	298	37	3
238	298	37	1
240	298	37	1
242	298	37	2
240	299	37	3
242	299	37	1
243	299	37	2
244	299	37	2
245	299	37	2
225	300	37	1
226	300	37	1
231	300	37	1
232	300	37	2
235	300	37	2
244	300	37	1
233	301	37	1
242	301	37	1
232	302	37	2
233	302	37	4
236	302	37	1
244	302	37	1
228	303	37	1
230	303	37	1
236	303	37	1
227	304	37	1
226	305	37	2
227	305	37	1
228	305	37	1
229	305	37	1
234	305	37	1
242	305	37	1
198	307	37	1
225	307	37	1
239	307	37	2
223	308	37	1
224	308	37	2
225	308	37	1
226	308	37	1
227	308	37	1
229	308	37	1
235	308	37	3
243	308	37	1
220	309	37	2
224	309	37	1
227	309	37	2
229	309	37	1
233	309	37	1
242	309	37	1
216	310	37	3
225	310	37	1
219	311	37	2
224	311	37	1
226	311	37	1
227	311	37	1
228	311	37	1
232	311	37	1
237	311	37	2
218	312	37	1
227	312	37	1
232	312	37	2
236	312	37	1
240	312	37	2
242	312	37	1
212	313	37	1
218	313	37	1
225	313	37	1
227	313	37	2
230	313	37	1
237	313	37	1
219	314	37	2
230	314	37	1
232	314	37	1
236	314	37	1
237	314	37	3
211	315	37	2
227	315	37	1
230	315	37	1
236	315	37	1
238	315	37	2
239	315	37	1
234	316	37	2
236	316	37	2
238	316	37	1
237	317	37	2
238	317	37	1
235	318	37	1
236	318	37	2
237	318	37	3
226	260	38	1
228	261	38	2
238	261	38	1
224	262	38	2
225	262	38	1
232	263	38	2
223	264	38	1
231	264	38	3
232	264	38	1
211	266	38	1
217	266	38	1
231	266	38	1
188	268	38	1
187	269	38	1
194	269	38	2
217	269	38	1
219	269	38	1
193	270	38	3
217	270	38	1
188	271	38	1
215	272	38	1
217	272	38	1
236	272	38	1
208	273	38	2
213	273	38	1
214	273	38	1
215	273	38	1
217	273	38	3
212	274	38	2
216	274	38	1
240	274	38	1
207	275	38	1
213	275	38	1
215	275	38	2
217	275	38	1
211	276	38	1
213	276	38	1
219	276	38	2
194	277	38	1
205	277	38	1
206	277	38	1
211	277	38	2
212	277	38	1
213	277	38	1
219	277	38	1
220	277	38	2
203	278	38	2
208	278	38	1
211	278	38	2
214	278	38	1
222	278	38	1
230	278	38	2
177	279	38	1
206	279	38	1
209	279	38	1
211	279	38	1
212	279	38	1
217	279	38	2
218	279	38	2
208	280	38	1
209	280	38	3
210	280	38	1
221	280	38	1
192	281	38	1
215	281	38	1
216	281	38	2
191	282	38	1
192	282	38	2
210	282	38	1
211	282	38	1
215	282	38	1
222	282	38	4
223	282	38	1
207	283	38	1
214	283	38	1
219	283	38	2
229	283	38	1
193	284	38	1
196	284	38	2
199	284	38	2
211	284	38	2
216	284	38	1
188	285	38	2
191	285	38	1
192	285	38	1
201	285	38	1
205	285	38	1
217	285	38	1
232	285	38	2
193	286	38	1
198	286	38	2
203	286	38	3
204	286	38	3
205	286	38	1
206	286	38	1
208	286	38	2
211	286	38	2
216	286	38	1
218	286	38	1
219	286	38	3
230	286	38	1
237	286	38	1
192	287	38	2
193	287	38	2
198	287	38	1
202	287	38	1
215	287	38	1
217	287	38	2
220	287	38	1
222	287	38	2
232	287	38	1
238	287	38	2
187	288	38	1
188	288	38	2
189	288	38	1
190	288	38	1
202	288	38	1
206	288	38	1
207	288	38	1
218	288	38	2
220	288	38	1
224	288	38	2
185	289	38	1
186	289	38	2
193	289	38	1
200	289	38	1
203	289	38	1
204	289	38	1
207	289	38	2
215	289	38	2
217	289	38	1
231	289	38	1
232	289	38	1
234	289	38	1
188	290	38	1
192	290	38	2
198	290	38	1
199	290	38	1
200	290	38	1
203	290	38	1
206	290	38	2
209	290	38	1
211	290	38	1
224	290	38	1
189	291	38	1
192	291	38	1
197	291	38	1
202	291	38	2
203	291	38	2
207	291	38	2
214	291	38	1
222	291	38	2
223	291	38	1
233	291	38	1
234	291	38	2
192	292	38	1
194	292	38	1
197	292	38	2
201	292	38	2
207	292	38	2
211	292	38	1
221	292	38	1
232	292	38	1
234	292	38	1
237	292	38	2
240	292	38	1
197	293	38	2
198	293	38	1
217	293	38	1
218	293	38	1
220	293	38	1
225	293	38	1
227	293	38	1
230	293	38	1
199	294	38	2
202	294	38	1
204	294	38	1
205	294	38	1
211	294	38	1
221	294	38	2
225	294	38	1
228	294	38	2
234	294	38	3
236	294	38	1
239	294	38	4
197	295	38	1
198	295	38	1
202	295	38	2
203	295	38	1
204	295	38	1
207	295	38	2
216	295	38	1
220	295	38	1
221	295	38	2
234	295	38	1
235	295	38	2
237	295	38	1
238	295	38	1
240	295	38	2
244	295	38	1
197	296	38	1
198	296	38	1
201	296	38	1
202	296	38	1
204	296	38	2
205	296	38	2
232	296	38	1
233	296	38	1
237	296	38	2
240	296	38	2
241	296	38	1
242	296	38	2
243	296	38	1
203	297	38	1
204	297	38	1
219	297	38	1
220	297	38	3
224	297	38	2
225	297	38	1
230	297	38	1
233	297	38	1
234	297	38	2
239	297	38	1
241	297	38	2
244	297	38	1
200	298	38	1
215	298	38	1
225	298	38	2
227	298	38	1
230	298	38	2
231	298	38	1
233	298	38	3
240	298	38	2
243	298	38	2
244	298	38	2
196	299	38	1
203	299	38	3
214	299	38	2
227	299	38	1
231	299	38	1
232	299	38	1
235	299	38	1
237	299	38	2
239	299	38	1
241	299	38	2
242	299	38	2
243	299	38	1
245	299	38	2
218	300	38	1
227	300	38	1
228	300	38	2
231	300	38	1
234	300	38	1
240	300	38	1
241	300	38	1
242	300	38	3
233	301	38	1
235	301	38	3
226	302	38	1
227	302	38	2
228	302	38	2
232	302	38	2
234	302	38	1
235	302	38	1
237	302	38	1
239	302	38	1
245	302	38	1
227	303	38	1
229	303	38	2
231	303	38	3
241	303	38	1
228	304	38	1
229	304	38	1
233	304	38	1
240	304	38	2
244	304	38	1
246	304	38	1
227	305	38	2
230	305	38	2
232	305	38	1
233	305	38	1
234	305	38	2
236	305	38	1
244	305	38	2
245	305	38	2
210	306	38	1
226	306	38	1
227	306	38	3
232	306	38	1
224	307	38	1
225	307	38	1
226	307	38	1
237	307	38	1
243	307	38	1
244	307	38	3
223	308	38	1
229	308	38	1
239	308	38	1
240	308	38	1
242	308	38	1
195	309	38	1
220	309	38	1
222	309	38	5
224	309	38	1
225	309	38	3
227	309	38	1
229	309	38	1
241	309	38	1
244	309	38	3
219	310	38	2
228	310	38	1
229	310	38	2
230	310	38	1
232	310	38	2
233	310	38	4
241	310	38	2
217	311	38	2
224	311	38	2
225	311	38	1
226	311	38	1
228	311	38	1
231	311	38	1
235	311	38	1
244	311	38	1
218	312	38	1
219	312	38	1
220	312	38	1
221	312	38	1
222	312	38	1
226	312	38	1
228	312	38	1
231	312	38	1
239	312	38	1
218	313	38	1
219	313	38	1
220	313	38	1
222	313	38	1
223	313	38	2
234	313	38	1
238	313	38	1
240	313	38	1
244	313	38	1
217	314	38	2
221	314	38	1
226	314	38	1
237	314	38	1
239	314	38	1
241	314	38	1
242	314	38	1
211	315	38	1
213	315	38	2
214	315	38	1
220	315	38	2
227	315	38	2
230	315	38	1
237	315	38	2
225	316	38	1
226	316	38	1
228	316	38	2
238	316	38	2
239	316	38	2
211	317	38	1
219	317	38	1
221	317	38	1
226	317	38	1
227	317	38	1
231	317	38	1
232	317	38	1
235	317	38	2
236	317	38	1
240	317	38	2
242	317	38	2
243	317	38	2
230	318	38	2
231	318	38	2
233	318	38	2
235	318	38	1
237	318	38	1
241	318	38	2
243	318	38	1
218	319	38	1
230	319	38	2
237	319	38	1
241	319	38	3
230	320	38	1
233	320	38	1
221	321	38	2
229	321	38	1
233	321	38	1
236	322	38	1
220	323	38	1
233	324	38	1
237	265	39	1
188	269	39	1
219	269	39	2
194	270	39	1
195	270	39	2
217	270	39	2
214	273	39	2
215	273	39	1
214	275	39	1
218	276	39	2
204	277	39	1
212	277	39	1
213	277	39	1
214	277	39	1
210	278	39	1
214	278	39	1
216	278	39	1
212	279	39	2
215	280	39	2
218	280	39	2
204	281	39	1
223	281	39	1
212	282	39	1
214	282	39	3
215	282	39	1
226	282	39	1
196	283	39	1
202	283	39	2
203	283	39	1
237	283	39	2
193	284	39	1
203	284	39	1
205	284	39	1
206	284	39	3
207	284	39	2
216	284	39	1
192	285	39	1
199	285	39	1
199	286	39	1
201	286	39	1
203	286	39	1
205	286	39	1
206	286	39	1
188	287	39	1
198	287	39	1
219	287	39	3
187	288	39	1
195	288	39	1
204	288	39	2
206	288	39	2
210	288	39	1
218	288	39	2
224	288	39	1
189	289	39	1
190	289	39	1
193	289	39	1
195	289	39	1
203	289	39	1
239	289	39	1
186	290	39	1
190	290	39	1
195	290	39	1
197	290	39	1
200	290	39	1
204	290	39	1
210	290	39	1
215	290	39	1
190	291	39	1
191	291	39	1
199	291	39	2
202	291	39	1
204	291	39	1
207	291	39	1
217	291	39	1
233	291	39	2
235	291	39	2
238	291	39	1
197	292	39	1
199	292	39	1
211	292	39	1
212	292	39	3
221	292	39	1
225	292	39	2
234	292	39	2
235	292	39	2
237	292	39	1
239	292	39	1
242	292	39	2
200	293	39	1
205	293	39	2
208	293	39	1
209	293	39	2
222	293	39	1
224	293	39	1
225	293	39	1
229	293	39	2
234	293	39	1
238	293	39	1
241	293	39	2
202	294	39	1
213	294	39	1
228	294	39	1
230	294	39	1
233	294	39	1
234	294	39	1
235	294	39	1
237	294	39	4
242	294	39	1
203	295	39	1
204	295	39	2
207	295	39	2
220	295	39	2
225	295	39	1
229	295	39	1
232	295	39	2
234	295	39	1
240	295	39	1
241	295	39	1
197	296	39	3
200	296	39	3
202	296	39	1
206	296	39	1
219	296	39	1
220	296	39	1
226	296	39	1
228	296	39	1
235	296	39	1
236	296	39	2
239	296	39	3
194	297	39	1
196	297	39	1
198	297	39	1
200	297	39	1
203	297	39	1
204	297	39	1
205	297	39	1
215	297	39	1
221	297	39	3
223	297	39	1
224	297	39	1
230	297	39	2
231	297	39	1
233	297	39	1
236	297	39	1
240	297	39	1
241	297	39	1
243	297	39	1
202	298	39	1
203	298	39	1
214	298	39	2
225	298	39	1
229	298	39	1
231	298	39	1
214	299	39	1
225	299	39	1
226	299	39	2
227	299	39	3
229	299	39	2
237	299	39	2
239	299	39	2
214	300	39	1
229	300	39	3
231	300	39	1
232	300	39	2
233	300	39	3
240	300	39	1
227	301	39	1
230	301	39	2
234	301	39	2
228	302	39	2
231	302	39	1
233	302	39	1
226	303	39	2
227	303	39	2
228	303	39	1
235	303	39	2
239	303	39	1
227	304	39	1
233	304	39	1
234	304	39	1
237	304	39	1
244	304	39	1
194	305	39	1
212	305	39	1
223	305	39	2
224	305	39	4
226	305	39	1
230	305	39	2
223	306	39	2
224	306	39	1
225	306	39	1
227	306	39	2
236	306	39	1
239	306	39	1
240	306	39	1
198	307	39	1
223	307	39	1
224	307	39	1
222	308	39	3
223	308	39	1
233	308	39	1
235	308	39	1
242	308	39	1
243	308	39	2
216	309	39	1
218	309	39	2
220	309	39	1
222	309	39	2
224	309	39	1
225	309	39	2
226	309	39	1
233	309	39	2
234	309	39	2
235	309	39	1
239	309	39	1
240	309	39	1
195	310	39	3
219	310	39	2
220	310	39	1
222	310	39	3
234	310	39	1
219	311	39	1
220	311	39	2
221	311	39	1
222	311	39	1
224	311	39	1
228	311	39	2
229	311	39	1
233	311	39	1
240	311	39	1
211	312	39	1
213	312	39	2
217	312	39	2
219	312	39	2
232	312	39	1
241	312	39	1
242	312	39	1
219	313	39	1
220	313	39	1
224	313	39	1
227	313	39	3
235	313	39	1
236	313	39	2
239	313	39	4
241	313	39	2
242	313	39	2
217	314	39	1
220	314	39	1
227	314	39	1
228	314	39	1
229	314	39	1
235	314	39	1
236	314	39	1
237	314	39	1
238	314	39	1
242	314	39	1
219	315	39	1
238	315	39	2
240	315	39	2
243	315	39	1
217	316	39	1
229	316	39	2
233	316	39	4
236	316	39	1
241	316	39	1
242	316	39	2
211	317	39	1
235	317	39	1
236	317	39	1
237	317	39	2
238	317	39	1
242	317	39	2
230	318	39	1
231	318	39	1
235	318	39	1
238	318	39	1
228	319	39	1
230	319	39	1
237	319	39	1
240	319	39	1
214	320	39	1
217	320	39	1
230	320	39	1
234	320	39	1
238	320	39	1
215	321	39	1
219	321	39	2
229	321	39	1
234	321	39	1
230	322	39	1
233	322	39	1
232	323	39	1
212	324	39	1
212	325	39	1
197	328	39	1
214	274	40	1
190	283	40	1
192	283	40	1
197	283	40	1
194	285	40	2
204	285	40	2
206	286	40	1
204	287	40	1
202	288	40	1
206	288	40	1
193	290	40	1
191	291	40	1
192	291	40	1
196	291	40	1
225	291	40	2
189	292	40	1
191	292	40	2
192	292	40	1
199	292	40	1
209	292	40	2
212	292	40	3
221	292	40	1
227	292	40	1
242	292	40	1
192	293	40	1
194	293	40	1
207	293	40	1
209	293	40	1
225	293	40	1
207	294	40	1
210	294	40	1
221	294	40	1
225	294	40	1
227	294	40	1
228	294	40	3
237	294	40	1
204	295	40	1
220	295	40	1
234	295	40	1
241	295	40	2
200	296	40	1
203	296	40	1
206	296	40	2
215	296	40	1
217	296	40	3
236	296	40	1
188	297	40	1
207	297	40	1
221	297	40	2
230	297	40	1
236	297	40	1
241	297	40	1
203	298	40	1
212	298	40	1
216	298	40	1
225	298	40	1
226	298	40	1
230	298	40	2
235	298	40	1
199	299	40	2
214	299	40	2
225	299	40	3
229	299	40	1
237	299	40	1
227	300	40	1
237	300	40	3
228	301	40	2
229	301	40	1
236	301	40	2
237	301	40	1
224	302	40	1
233	302	40	1
228	303	40	1
241	303	40	1
232	305	40	1
242	305	40	1
210	306	40	1
212	306	40	1
213	306	40	2
214	306	40	1
225	306	40	1
228	306	40	2
242	306	40	1
223	307	40	3
226	307	40	2
228	307	40	2
238	307	40	1
241	307	40	2
242	307	40	1
228	308	40	1
239	308	40	1
240	308	40	1
218	309	40	1
220	309	40	1
222	309	40	1
224	309	40	1
226	309	40	2
227	309	40	1
232	309	40	1
240	309	40	1
218	310	40	1
219	310	40	1
226	310	40	2
229	310	40	2
231	310	40	1
239	310	40	2
196	311	40	1
219	311	40	2
222	311	40	1
225	311	40	3
234	311	40	1
238	311	40	1
241	311	40	1
216	312	40	1
219	312	40	1
221	312	40	2
229	312	40	1
232	312	40	1
243	312	40	2
217	313	40	1
218	313	40	1
219	313	40	3
221	313	40	1
236	313	40	1
240	313	40	1
243	313	40	1
217	314	40	1
220	314	40	2
225	314	40	2
236	314	40	1
237	314	40	1
243	314	40	1
217	315	40	2
219	315	40	2
220	315	40	1
221	315	40	1
230	315	40	1
235	315	40	1
239	315	40	1
240	315	40	1
241	315	40	1
217	316	40	2
219	316	40	2
220	316	40	1
242	316	40	1
218	317	40	2
219	317	40	2
235	317	40	1
236	317	40	1
231	318	40	3
240	318	40	1
246	318	40	1
219	319	40	1
221	319	40	1
232	319	40	1
238	319	40	1
239	319	40	1
240	319	40	1
243	319	40	1
221	320	40	1
230	320	40	1
232	320	40	3
240	321	40	3
229	322	40	3
230	322	40	3
233	322	40	2
228	323	40	1
212	325	40	1
213	329	40	2
208	330	40	2
192	292	41	2
217	292	41	1
226	292	41	1
193	293	41	1
195	294	41	1
213	294	41	1
225	294	41	1
205	296	41	3
204	297	41	1
214	298	41	2
227	299	41	1
235	301	41	2
222	303	41	1
220	304	41	1
227	304	41	1
228	304	41	2
232	304	41	2
243	304	41	1
221	305	41	1
223	305	41	1
226	305	41	1
227	305	41	1
230	305	41	1
231	305	41	3
217	306	41	1
223	306	41	2
224	306	41	1
227	306	41	1
228	306	41	1
230	306	41	1
219	307	41	1
223	307	41	1
225	307	41	1
229	307	41	2
222	308	41	1
225	308	41	1
226	308	41	1
229	308	41	1
239	308	41	2
196	309	41	1
223	309	41	2
224	309	41	2
225	309	41	1
239	309	41	1
196	310	41	1
211	310	41	1
221	310	41	1
222	310	41	1
223	310	41	1
236	310	41	1
221	311	41	1
222	311	41	1
221	312	41	2
225	312	41	2
241	312	41	1
242	312	41	2
219	313	41	1
221	313	41	4
223	313	41	2
238	313	41	1
239	313	41	1
241	313	41	5
244	313	41	1
245	313	41	2
220	314	41	2
232	314	41	1
235	314	41	3
238	314	41	1
239	314	41	2
242	314	41	1
243	314	41	1
249	314	41	2
218	315	41	1
230	315	41	1
219	316	41	1
220	316	41	1
221	316	41	3
240	316	41	1
240	317	41	1
244	317	41	1
219	318	41	1
229	318	41	2
230	318	41	3
241	318	41	3
245	318	41	1
246	318	41	1
217	319	41	4
223	319	41	1
242	319	41	1
243	319	41	1
230	320	41	1
240	321	41	1
228	323	41	2
236	323	41	1
215	297	42	1
228	299	42	1
221	301	42	2
221	302	42	1
223	302	42	1
220	303	42	3
220	304	42	2
220	305	42	1
224	305	42	2
232	306	42	1
221	307	42	1
227	307	42	2
220	308	42	1
223	308	42	1
241	308	42	2
220	309	42	1
224	309	42	1
235	309	42	2
236	309	42	2
236	310	42	1
240	310	42	2
220	311	42	1
222	311	42	1
223	311	42	1
239	311	42	1
240	311	42	1
242	312	42	1
243	312	42	2
218	313	42	1
226	313	42	1
234	313	42	1
221	314	42	2
225	314	42	1
226	314	42	3
236	314	42	2
242	314	42	1
204	315	42	1
219	315	42	1
221	315	42	1
218	316	42	1
220	316	42	1
221	316	42	1
225	316	42	1
226	316	42	3
227	316	42	1
231	316	42	1
239	316	42	1
240	316	42	2
241	316	42	2
218	317	42	1
223	317	42	1
224	317	42	2
227	317	42	1
238	317	42	1
239	317	42	2
240	317	42	1
219	318	42	3
220	318	42	1
243	318	42	1
247	318	42	2
204	319	42	1
226	319	42	3
228	319	42	1
229	319	42	2
230	319	42	1
232	319	42	4
242	319	42	2
231	320	42	1
241	320	42	1
239	321	42	3
226	322	42	3
231	322	42	1
225	303	43	1
220	304	43	1
220	305	43	1
211	308	43	1
223	308	43	3
218	310	43	2
219	310	43	1
222	310	43	1
221	311	43	1
222	311	43	1
234	311	43	1
238	311	43	3
239	311	43	1
220	312	43	4
242	312	43	1
223	315	43	1
230	315	43	2
238	315	43	1
245	315	43	1
204	316	43	3
219	316	43	1
217	318	43	2
228	318	43	1
229	318	43	1
217	319	43	1
227	319	43	1
242	319	43	2
244	319	43	2
226	322	43	1
220	304	44	1
220	305	44	2
219	306	44	2
220	306	44	4
220	308	44	1
223	308	44	2
219	310	44	1
224	310	44	1
219	311	44	1
235	311	44	1
239	311	44	1
223	312	44	1
223	313	44	1
211	314	44	1
237	314	44	1
220	315	44	1
204	316	44	2
222	316	44	1
230	317	44	2
231	317	44	2
238	317	44	1
242	317	44	1
230	318	44	2
243	318	44	1
206	319	44	2
228	320	44	1
229	321	44	3
230	321	44	2
224	322	44	2
216	316	45	3
